,,,,,,,
Date,Open,High,Low,Close,Volume,,
9/27/2021,2157.267359,2165.420031,2115.62329,2119.368054,2678754,,
9/28/2021,2120.62227,2135.644247,2103.025829,2108.308226,3377400,,
9/29/2021,2112.277909,2129.469181,2091.48822,2093.860892,3024190,,
9/30/2021,2096.251284,2124.735154,2069.614138,2106.094068,3506793,,
10/1/2021,2109.206223,2120.94696,2071.285179,2090.560097,3552479,,
10/4/2021,2093.175789,2118.157702,2073.358192,2098.396512,3080994,,
10/5/2021,2099.435921,2113.255963,2069.343214,2105.772229,2948691,,
10/6/2021,2106.627138,2138.715778,2099.582736,2126.552158,3031581,,
10/7/2021,2126.8538,2142.849543,2116.522318,2123.106154,2271001,,
10/8/2021,2123.333922,2136.55033,2107.276595,2111.410476,2246647,,
10/11/2021,2109.990199,2124.586951,2093.234818,2107.768567,2197447,,
10/12/2021,2102.836928,2119.132986,2092.953547,2113.133287,2221859,,
10/13/2021,2111.815765,2145.574416,2110.627626,2141.112708,2093828,,
10/14/2021,2143.371033,2167.162147,2137.940095,2156.788465,2038028,,
10/15/2021,2158.444255,2169.587909,2144.687633,2165.92079,1887597,,
10/18/2021,2165.550186,2181.781557,2159.666842,2176.457023,1731983,,
10/19/2021,2177.45633,2191.433754,2170.03288,2185.507348,1724813,,
10/20/2021,2184.585565,2197.177127,2176.115254,2193.014304,1721792,,
10/21/2021,2189.211436,2199.39362,2176.227041,2189.082886,1825868,,
10/22/2021,2185.229314,2206.224003,2180.439052,2200.7917,2053742,,
10/25/2021,2202.077062,2217.1482,2194.187169,2201.177556,1972577,,
10/26/2021,2201.344131,2213.022442,2184.704043,2188.50412,2169527,,
10/27/2021,2190.267111,2214.941368,2186.187612,2207.79723,2083392,,
10/28/2021,2206.649587,2220.592097,2196.798711,2216.833499,1982531,,
10/29/2021,2220.355552,2240.168025,2211.619231,2236.73774,2170686,,
11/1/2021,2238.281865,2247.617659,2229.027937,2243.508023,1788744,,
11/2/2021,2243.323535,2268.836171,2237.399797,2264.116733,1788578,,
11/3/2021,2264.233341,2284.001967,2257.890672,2274.565857,1917510,,
11/4/2021,2274.814527,2299.731203,2271.685412,2289.354237,2121316,,
11/5/2021,2283.915499,2305.477034,2281.828711,2293.700193,2159617,,
11/8/2021,2290.135134,2298.258111,2274.307123,2284.459774,1880393,,
11/9/2021,2282.327936,2288.183249,2252.25862,2261.113018,2309650,,
11/10/2021,2261.127523,2275.285065,2251.182837,2261.186198,2325514,,
11/11/2021,2262.811711,2276.545384,2258.690649,2270.829636,1601362,,
11/12/2021,2273.390905,2285.640605,2260.793641,2272.214707,1906774,,
11/15/2021,2273.535056,2284.834767,2264.07507,2278.272199,1749546,,
11/16/2021,2278.044635,2286.158034,2262.848634,2269.973028,1785469,,
11/17/2021,2269.408131,2282.412908,2256.423004,2271.872626,1997024,,
11/18/2021,2272.716478,2285.64283,2256.313425,2267.935073,2098418,,
11/19/2021,2270.799412,2290.173981,2253.448062,2257.417798,2535668,,
11/22/2021,2260.552667,2270.473351,2234.212585,2255.020981,3027860,,
11/23/2021,2255.006621,2260.754782,2232.769534,2258.272001,2841623,,
11/24/2021,2258.500696,2268.334755,2192.273051,2212.418488,2733444,,
11/26/2021,2207.623265,2244.605654,2191.786037,2215.577701,3254734,,
11/29/2021,2217.800392,2233.446796,2175.216497,2193.115432,3574280,,
11/30/2021,2202.390393,2228.049981,2146.953655,2153.195345,4362752,,
12/1/2021,2157.053998,2197.91276,2140.773871,2174.959259,4145297,,
12/2/2021,2180.628309,2196.689804,2135.233106,2159.740583,4083107,,
12/3/2021,2163.189286,2196.73033,2141.862516,2180.535572,3923091,,
12/6/2021,2182.968255,2235.785839,2178.440785,2224.535878,3018106,,
12/7/2021,2229.691472,2251.070599,2217.376617,2242.862272,2622198,,
12/8/2021,2243.375434,2249.696783,2214.162316,2221.984715,2434321,,
12/9/2021,2222.252327,2240.054913,2210.689395,2226.524983,2361265,,
12/10/2021,2225.810443,2240.874707,2199.365871,2209.342878,2236578,,
12/13/2021,2209.898719,2218.057188,2179.391221,2190.860952,2657754,,
12/14/2021,2190.304168,2221.523905,2164.312032,2213.775884,3558442,,
12/15/2021,2214.744093,2240.876032,2175.181581,2193.953338,3390574,,
12/16/2021,2196.169323,2214.040326,2162.629102,2183.638553,3557258,,
12/17/2021,2185.374467,2189.663891,2137.741806,2157.353228,3660776,,
12/20/2021,2161.898225,2198.684039,2146.806915,2189.446062,3002377,,
12/21/2021,2191.664164,2216.908463,2182.071002,2214.640317,2259341,,
12/22/2021,2215.766373,2238.426423,2211.700709,2232.071618,1680762,,
12/23/2021,2232.88757,2259.171706,2227.357151,2256.037161,1551947,,
12/27/2021,2256.295051,2274.913353,2245.886,2258.287183,1614205,,
12/28/2021,2259.852731,2267.770322,2249.053333,2260.36156,1536449,,
12/29/2021,2259.716026,2274.305687,2251.994249,2257.300534,1387948,,
12/30/2021,2257.165967,2264.535419,2244.532151,2249.794684,1329356,,
12/31/2021,2253.626229,2271.821627,2245.109022,2264.527423,1849140,,
1/3/2022,2265.978585,2281.08402,2244.728099,2262.064131,2349926,,
1/4/2022,2261.492321,2269.119476,2213.796682,2217.560508,2654759,,
1/5/2022,2217.280427,2232.445981,2192.923009,2207.559239,3193171,,
1/6/2022,2211.108756,2220.189694,2185.10378,2193.062742,3015813,,
1/7/2022,2193.649941,2201.502813,2151.885026,2187.607682,3086183,,
1/10/2022,2188.622664,2207.505517,2161.241373,2203.658387,3361822,,
1/11/2022,2203.602884,2223.331921,2188.246876,2206.627836,2779219,,
1/12/2022,2208.180481,2223.624479,2179.659316,2185.996579,2789208,,
1/13/2022,2187.468624,2196.989094,2155.056633,2180.492769,3127935,,
1/14/2022,2183.658421,2188.679481,2132.204483,2141.583981,3506699,,
1/18/2022,2145.684107,2156.412877,2108.264763,2112.074403,3641291,,
1/19/2022,2114.059116,2145.53561,2071.654908,2085.438476,3341783,,
1/20/2022,2080.009463,2102.439204,2041.827219,2048.435245,3876653,,
1/21/2022,2045.574888,2072.919354,1979.250284,2054.897231,5329533,,
1/24/2022,2055.53983,2063.282409,1981.00387,2034.026067,5498687,,
1/25/2022,2020.432996,2072.966301,1992.494179,2019.146071,4083634,,
1/26/2022,2015.738606,2057.741859,1979.647596,2000.064502,3955982,,
1/27/2022,2012.104812,2044.453915,1969.888571,2031.518353,3839601,,
1/28/2022,2034.2749,2083.736137,2011.442427,2082.338462,3408636,,
1/31/2022,2077.415862,2111.680568,2061.987391,2104.472276,2913045,,
2/1/2022,2106.438505,2127.910277,2082.631824,2110.089124,2731832,,
2/2/2022,2102.895458,2107.953483,2066.725867,2074.214514,2848694,,
2/3/2022,2086.158791,2094.010556,2044.171768,2071.888861,3066967,,
2/4/2022,2077.664026,2094.026483,2055.035558,2072.435689,2879713,,
2/7/2022,2075.747797,2099.137002,2063.758711,2090.990013,2457431,,
2/8/2022,2093.247643,2124.974989,2089.588359,2120.790304,2338342,,
2/9/2022,2123.571674,2138.005051,2084.959148,2100.657579,2833237,,
2/10/2022,2100.137145,2113.167829,2050.600894,2061.040061,3810418,,
2/11/2022,2062.256491,2077.109552,2028.747334,2047.593026,3730242,,
2/14/2022,2047.495016,2085.146538,2036.20923,2079.476171,3033952,,
2/15/2022,2077.993999,2095.548078,2059.400558,2087.404952,2472873,,
2/16/2022,2085.179887,2091.803343,2040.752551,2049.494824,2450548,,
2/17/2022,2049.247753,2065.001525,2016.810529,2024.124603,2829157,,
2/18/2022,2018.268208,2044.229545,1980.207729,2001.728074,3686424,,
2/22/2022,2004.873735,2026.734212,1958.211078,1967.049754,3767695,,
2/23/2022,1967.241644,2006.824372,1911.270463,1990.296612,3824965,,
2/24/2022,1983.316021,2031.197361,1956.073924,2028.943326,4253750,,
2/25/2022,2005.087118,2048.846834,1976.848023,2041.07954,3348192,,
2/28/2022,2031.243597,2053.850628,1989.101043,2013.532585,3355945,,
3/1/2022,2015.744775,2053.127934,1993.259697,2035.884133,2954736,,
3/2/2022,2032.961105,2060.61616,2008.136929,2028.798294,2685297,,
3/3/2022,2030.305103,2038.349849,1992.873007,2008.84428,2748878,,
3/4/2022,2001.119063,2014.538031,1951.110185,1961.665232,3049943,,
3/7/2022,1956.184997,1997.656505,1923.265524,1944.899318,3322713,,
3/8/2022,1937.495185,2002.588882,1931.570594,1982.362342,3389792,,
3/9/2022,1981.978122,1999.573048,1951.68618,1986.550906,2687632,,
3/10/2022,1987.464192,2015.075633,1954.867903,1961.755817,2569822,,
3/11/2022,1966.967527,1990.285224,1930.740143,1936.716506,2465720,,
3/14/2022,1939.887594,1975.143842,1916.647018,1962.432981,2348692,,
3/15/2022,1959.856291,2021.41234,1951.429556,2013.419526,3238951,,
3/16/2022,2017.217411,2048.401771,2000.017309,2044.344195,2848976,,
3/17/2022,2040.020087,2075.265951,2027.135093,2070.874536,2345362,,
3/18/2022,2069.481884,2083.716281,2043.877941,2067.915527,2328840,,
3/21/2022,2070.796652,2095.838418,2056.424152,2087.321431,2160286,,
3/22/2022,2087.876886,2098.311738,2060.340483,2070.136882,2052566,,
3/23/2022,2070.565322,2095.981765,2060.220204,2086.464743,2115959,,
3/24/2022,2087.680039,2103.057534,2074.475686,2096.927417,2048958,,
3/25/2022,2097.487762,2111.480709,2078.320039,2109.537846,2068874,,
3/28/2022,2109.190773,2146.499741,2104.117778,2142.071832,2086621,,
3/29/2022,2140.430729,2151.270965,2116.393262,2130.246345,2205234,,
3/30/2022,2131.234882,2139.627371,2102.306616,2106.547955,2121639,,
3/31/2022,2110.487288,2120.799753,2089.691127,2105.947885,2529474,,
4/1/2022,2106.094613,2124.592819,2093.119414,2121.435396,2160855,,
4/4/2022,2120.486824,2133.432887,2085.845721,2095.845657,1945736,,
4/5/2022,2098.087273,2100.913132,2054.999024,2067.465213,2546290,,
4/6/2022,2067.154177,2079.34959,2038.221512,2062.653723,2848175,,
4/7/2022,2061.525908,2078.57582,2043.941588,2054.944349,2418890,,
4/8/2022,2056.57686,2064.209525,2027.740552,2032.153584,2295540,,
4/11/2022,2033.511653,2062.548612,2012.634,2022.309524,2539180,,
4/12/2022,2023.99661,2057.40251,2016.375514,2045.441793,2576247,,
4/13/2022,2044.633601,2062.79915,2023.540319,2031.581404,2122327,,
4/14/2022,2031.105864,2040.394969,2010.123994,2021.593508,2158646,,
4/18/2022,2026.889278,2056.890482,2012.008686,2051.115551,2049474,,
4/19/2022,2047.064068,2074.882602,2036.534576,2056.86609,2439158,,
4/20/2022,2058.724507,2081.161178,2020.779234,2028.430148,2518324,,
4/21/2022,2028.646746,2037.440073,1972.141432,1980.173812,2913417,,
4/22/2022,1975.86331,1995.669844,1941.275902,1979.252625,3315321,,
4/25/2022,1977.763695,1987.260612,1912.472679,1935.447578,3536810,,
4/26/2022,1928.064537,1957.181457,1906.267722,1919.925902,3346087,,
4/27/2022,1928.037451,1969.499209,1911.302558,1954.99188,3254783,,
4/28/2022,1946.25368,1973.005431,1902.386705,1917.081982,2995003,,
4/29/2022,1917.452188,1936.35481,1878.541257,1913.655478,3377954,,
5/2/2022,1913.692866,1932.953422,1895.880167,1921.704501,3380110,,
5/3/2022,1922.758903,1972.857547,1902.773374,1966.982219,2777616,,
5/4/2022,1964.431888,1984.638112,1886.827377,1920.819369,3180648,,
5/5/2022,1922.943189,1927.058162,1864.347881,1887.612248,3787731,,
5/6/2022,1878.095434,1882.668832,1824.089274,1837.124709,3667331,,
5/9/2022,1834.995497,1865.092634,1801.445329,1826.647244,3533786,,
5/10/2022,1825.640657,1857.480809,1789.645948,1797.129047,3667306,,
5/11/2022,1800.453498,1821.17741,1765.384995,1793.058993,3596913,,
5/12/2022,1788.766508,1839.88977,1779.020647,1829.164966,3430391,,
5/13/2022,1830.085279,1854.559336,1812.18117,1833.285451,2817974,,
5/16/2022,1832.638143,1871.021876,1827.211052,1863.57989,2715278,,
5/17/2022,1864.865654,1876.943352,1799.015391,1816.655448,2863015,,
5/18/2022,1815.655457,1830.8664,1773.229289,1793.124703,3480954,,
5/19/2022,1793.899391,1816.068856,1749.914498,1788.283643,3596083,,
5/20/2022,1791.605676,1820.230033,1774.783213,1809.58348,3428612,,
5/23/2022,1805.55143,1816.541834,1770.321753,1801.348975,2881244,,
5/24/2022,1802.566777,1825.279278,1780.553478,1815.370434,3080571,,
5/25/2022,1814.44859,1859.515217,1806.519563,1849.790234,2688565,,
5/26/2022,1846.798685,1901.267783,1842.686699,1894.52266,2418101,,
5/27/2022,1896.587271,1924.881746,1870.193241,1896.027652,2866537,,
5/31/2022,1899.642147,1916.498718,1868.092809,1884.89681,3322413,,
6/1/2022,1884.834582,1920.319726,1867.448045,1911.43497,2877886,,
6/2/2022,1911.7493,1925.388395,1880.493696,1898.57891,2503972,,
6/3/2022,1900.015546,1921.003199,1886.638966,1895.028099,2379116,,
6/6/2022,1895.576321,1919.181894,1877.838572,1911.889702,2363208,,
6/7/2022,1908.918101,1919.774238,1886.810791,1901.275189,2590188,,
6/8/2022,1901.658402,1912.725038,1862.110587,1864.509069,2812977,,
6/9/2022,1867.372934,1873.129639,1807.982306,1811.705628,3057402,,
6/10/2022,1806.347873,1807.649696,1736.870953,1743.610163,3082725,,
6/13/2022,1743.316959,1761.240623,1710.166701,1724.216534,3272285,,
6/14/2022,1726.369083,1768.70919,1714.834153,1744.04091,3980882,,
6/15/2022,1746.153732,1770.592824,1684.323492,1701.266685,3677823,,
6/16/2022,1706.361426,1728.330081,1677.984403,1695.219971,3726864,,
6/17/2022,1700.274102,1737.903801,1686.841032,1722.762401,3285447,,
6/21/2022,1724.052292,1748.078052,1695.20424,1731.640397,2642067,,
6/22/2022,1730.332229,1752.904901,1712.122811,1745.639872,2704605,,
6/23/2022,1739.989569,1791.511293,1735.999894,1789.368964,2556191,,
6/24/2022,1787.767395,1816.361615,1776.910142,1800.193965,2470460,,
6/27/2022,1802.905401,1821.650473,1767.458903,1769.985502,2466076,,
6/28/2022,1771.878767,1783.202183,1746.192143,1758.125048,2705188,,
6/29/2022,1759.36389,1761.744573,1723.679342,1745.038458,2866128,,
6/30/2022,1741.817317,1760.190536,1718.108362,1753.685578,3390871,,
7/1/2022,1752.226167,1772.384054,1717.454933,1767.179427,2959828,,
7/5/2022,1768.018276,1782.964429,1743.729264,1768.310649,3037069,,
7/6/2022,1770.885446,1801.00752,1760.316299,1795.428151,2514924,,
7/7/2022,1793.277606,1810.945946,1778.743227,1801.466812,2274552,,
7/8/2022,1800.719902,1803.885067,1771.59206,1779.045454,2371542,,
7/11/2022,1780.808161,1790.642054,1758.015013,1766.484599,2414440,,
7/12/2022,1767.596901,1787.557279,1734.669651,1758.84395,2790379,,
7/13/2022,1755.673314,1767.472369,1720.397399,1751.138129,3192196,,
7/14/2022,1751.388072,1778.765541,1736.413541,1775.803677,2887113,,
7/15/2022,1779.791707,1804.542963,1761.617981,1776.013643,2388889,,
7/18/2022,1778.860002,1824.99091,1770.299288,1812.709811,2360473,,
7/19/2022,1815.63572,1845.569783,1806.338943,1839.906244,2601212,,
7/20/2022,1837.442599,1856.854868,1822.698412,1853.92511,2671629,,
7/21/2022,1848.435555,1865.620665,1823.227358,1840.752415,2810171,,
7/22/2022,1839.874976,1851.660505,1823.708535,1837.599672,2520658,,
7/25/2022,1833.460322,1839.374131,1815.658392,1822.775072,2343661,,
7/26/2022,1826.330974,1865.121497,1819.899535,1853.507459,2592990,,
7/27/2022,1853.671981,1894.301673,1841.242509,1880.559534,2755068,,
7/28/2022,1889.115162,1911.013742,1874.575475,1902.909098,2935160,,
7/29/2022,1907.621318,1920.831012,1888.220937,1908.693738,2901744,,
8/1/2022,1909.061611,1920.259994,1888.493155,1899.583145,2875814,,
8/2/2022,1900.907301,1932.135953,1891.671959,1922.41402,2943155,,
8/3/2022,1921.088785,1938.303442,1912.301075,1929.708079,2533041,,
8/4/2022,1929.254653,1939.324072,1908.774275,1930.2432,2302590,,
8/5/2022,1930.079976,1953.20237,1917.356261,1933.410322,2662489,,
8/8/2022,1936.146944,1943.061563,1911.657272,1919.442955,2394191,,
8/9/2022,1921.449686,1958.472346,1911.890129,1952.597986,2229353,,
8/10/2022,1953.087805,1984.999713,1946.709717,1961.765717,2612678,,
8/11/2022,1965.122055,1994.537977,1960.783737,1988.095586,2405506,,
8/12/2022,1988.579455,2006.260365,1975.959471,2004.133937,2039671,,
8/15/2022,2002.393131,2016.663594,1987.876939,2008.506414,2191403,,
8/16/2022,2008.685517,2014.664158,1980.218094,1992.316969,2361069,,
8/17/2022,1994.01569,2001.761818,1979.196809,1993.417372,2461566,,
8/18/2022,1993.957213,1996.098077,1962.386037,1970.023049,2312046,,
8/19/2022,1966.395269,1967.084528,1925.499571,1930.337614,2644850,,
8/22/2022,1931.441059,1941.062417,1909.630456,1918.125239,2609581,,
8/23/2022,1918.069245,1933.518919,1907.895715,1922.737392,2362221,,
8/24/2022,1924.121764,1947.160389,1919.489398,1944.776436,2216987,,
8/25/2022,1944.27046,1958.74789,1887.239281,1900.214797,2811825,,
8/26/2022,1887.377875,1902.482883,1861.903255,1872.19835,3319102,,
8/29/2022,1869.11863,1887.723129,1840.735275,1852.866246,3175057,,
8/30/2022,1853.866072,1870.713107,1834.328523,1838.65386,3626583,,
8/31/2022,1838.845964,1845.032322,1808.123575,1831.845202,3641673,,
9/1/2022,1831.937994,1851.449468,1803.340433,1817.427091,3475736,,
9/2/2022,1818.183789,1838.364597,1793.206824,1802.751301,3907708,,
9/6/2022,1802.856653,1835.363587,1788.468953,1825.941507,3411363,,
9/7/2022,1825.177265,1847.015413,1806.681611,1842.689306,3109710,,
9/8/2022,1844.376978,1874.02568,1838.50484,1871.032996,3225550,,
9/9/2022,1873.869584,1898.029005,1868.867519,1892.946692,2515664,,
9/12/2022,1901.356893,1918.35213,1828.600235,1838.361108,2800714,,
9/13/2022,1844.72072,1858.836871,1811.394279,1828.422906,4305675,,
9/14/2022,1831.005447,1839.739124,1805.520527,1815.795088,3669652,,
9/15/2022,1811.706709,1813.273292,1781.583505,1798.365937,3700560,,
9/16/2022,1796.097504,1810.84271,1774.547892,1805.412743,3632176,,
9/19/2022,1807.214364,1816.805617,1774.973851,1793.875156,3159735,,
9/20/2022,1796.750188,1816.81844,1757.754942,1766.539584,3668108,,
9/21/2022,1763.393107,1782.765751,1734.040135,1741.097375,3680936,,
9/22/2022,1741.980962,1748.410539,1694.807065,1712.533372,3871096,,
9/23/2022,1711.4597,1727.290978,1681.346665,1692.347803,4223880,,
9/26/2022,1691.832993,1718.863131,1676.505696,1688.126009,4220694,,
9/27/2022,1690.459844,1731.850243,1667.048512,1716.686254,4405860,,
9/28/2022,1717.265151,1729.023392,1667.619272,1695.982118,4131409,,
9/29/2022,1695.388024,1713.768683,1664.698258,1669.874699,4280048,,
9/30/2022,1668.778172,1713.018102,1651.972975,1695.192448,4206314,,
10/3/2022,1697.04506,1752.076892,1690.877207,1747.582077,3550700,,
10/4/2022,1746.607171,1764.913539,1718.632015,1755.655496,3466617,,
10/5/2022,1755.997456,1767.608526,1732.657228,1744.384224,3248610,,
10/6/2022,1741.574256,1753.268844,1694.009769,1701.401494,3311655,,
10/7/2022,1696.523389,1709.168033,1669.016678,1681.194194,3369913,,
10/10/2022,1679.518335,1696.705733,1654.819664,1672.848231,3310735,,
10/11/2022,1675.656172,1690.027736,1658.813283,1668.524516,3518956,,
10/12/2022,1671.93949,1710.312396,1632.621933,1698.911449,3622128,,
10/13/2022,1698.981801,1731.127425,1656.916127,1679.403852,4645483,,
10/14/2022,1676.774707,1725.119227,1666.027304,1704.744368,3728864,,
10/17/2022,1709.429814,1751.548966,1705.426009,1728.603871,3265421,,
10/18/2022,1739.614343,1753.648797,1706.597933,1722.569535,3914606,,
10/19/2022,1726.029392,1745.497006,1700.803948,1709.830569,3524851,,
10/20/2022,1710.725465,1748.35601,1692.114959,1736.669193,3796383,,
10/21/2022,1740.698326,1767.533002,1719.787797,1759.146667,3840191,,
10/24/2022,1758.250434,1794.924473,1748.979741,1789.890068,3204956,,
10/25/2022,1780.533442,1812.971646,1773.172326,1789.171697,3074552,,
10/26/2022,1787.242515,1811.11426,1760.150027,1780.73018,3383080,,
10/27/2022,1776.015381,1824.855892,1758.448028,1813.679852,3419593,,
10/28/2022,1812.010022,1829.412948,1792.291587,1817.652516,3102726,,
10/31/2022,1817.864543,1834.10274,1802.249387,1809.751819,3047029,,
11/1/2022,1808.045911,1828.962786,1764.975065,1769.67106,3192349,,
11/2/2022,1769.374013,1779.309917,1733.383725,1745.333506,3342363,,
11/3/2022,1743.883122,1773.69762,1729.572812,1758.154801,3296018,,
11/4/2022,1748.291096,1784.29835,1741.616951,1776.84836,3402149,,
11/7/2022,1772.851318,1803.394452,1761.888511,1788.452404,2633816,,
11/8/2022,1786.962897,1799.142436,1751.96577,1758.873709,2958751,,
11/9/2022,1759.341415,1839.660083,1747.20013,1824.20762,3279201,,
11/10/2022,1828.88482,1871.537521,1817.052945,1860.956776,3549585,,
11/11/2022,1857.069821,1873.722917,1845.255498,1852.984083,2871395,,
11/14/2022,1854.696195,1888.209584,1847.444209,1863.189906,2853819,,
11/15/2022,1861.92077,1879.423685,1842.787085,1851.379871,3174991,,
11/16/2022,1854.163966,1860.915025,1823.818886,1842.594119,2509852,,
11/17/2022,1845.396267,1860.762787,1829.06026,1846.421359,2474438,,
11/18/2022,1847.385034,1855.627122,1830.382339,1840.891715,2280407,,
11/21/2022,1840.522898,1859.628775,1831.772361,1856.106723,1989045,,
11/22/2022,1855.698268,1872.099905,1848.285388,1868.050629,1955546,,
11/23/2022,1869.909164,1879.812318,1862.063705,1870.644646,1711168,,
11/25/2022,1867.755204,1871.412091,1843.016953,1847.852847,1460901,,
11/28/2022,1847.283338,1856.504741,1830.955859,1838.353564,2357935,,
11/29/2022,1838.421853,1888.048707,1826.437984,1880.136214,2817111,,
11/30/2022,1884.115755,1905.475448,1864.794105,1891.28196,3574672,,
12/1/2022,1891.031319,1900.994419,1858.717018,1892.563787,2846028,,
12/2/2022,1890.818989,1893.388098,1850.45362,1863.906685,2744431,,
12/5/2022,1864.390545,1868.277516,1824.805404,1834.428863,2542729,,
12/6/2022,1834.759394,1842.969058,1814.462596,1823.898565,2867495,,
12/7/2022,1823.218915,1844.572637,1812.942941,1833.589862,2693187,,
12/8/2022,1833.132062,1846.629537,1815.63387,1823.98579,2560302,,
12/9/2022,1823.50417,1846.341166,1815.613274,1839.041182,2459307,,
12/12/2022,1845.791327,1904.54939,1842.030882,1863.569343,2850732,,
12/13/2022,1870.620461,1901.012475,1848.483449,1865.609571,3942575,,
12/14/2022,1867.924512,1874.031241,1813.670266,1824.030797,3039622,,
12/15/2022,1823.176804,1828.546908,1786.915555,1799.961797,3297936,,
12/16/2022,1797.268147,1808.066718,1771.0005,1780.11731,2822833,,
12/19/2022,1778.610405,1792.825687,1759.676017,1779.083298,2341859,,
12/20/2022,1782.413172,1808.050489,1776.554336,1800.273258,2484143,,
12/21/2022,1804.339046,1813.389234,1758.327552,1785.240579,2579100,,
12/22/2022,1786.525262,1796.731945,1760.110192,1783.825196,2671288,,
12/23/2022,1785.45784,1798.312862,1766.996104,1777.648005,2116307,,
12/27/2022,1778.940698,1788.646605,1754.89082,1758.25788,1912929,,
12/28/2022,1759.305219,1790.08649,1751.667223,1778.594491,2005869,,
12/29/2022,1777.676722,1788.198786,1760.251278,1782.726452,1870354,,
12/30/2022,1794.021573,1801.669782,1759.430866,1775.657105,2479705,,
1/3/2023,1778.488747,1798.583258,1765.008182,1783.889407,2944156,,
1/4/2023,1782.169403,1793.415764,1760.407309,1770.236367,2956046,,
1/5/2023,1771.010334,1807.381816,1760.311391,1796.456823,2879549,,
1/6/2023,1797.525547,1828.987352,1793.390026,1808.361228,2985591,,
1/9/2023,1808.889649,1828.804406,1799.113966,1821.13054,2559616,,
1/10/2023,1820.948856,1842.335935,1816.217313,1841.175103,2313448,,
1/11/2023,1841.748188,1863.675758,1826.737817,1859.883505,2603016,,
1/12/2023,1859.767981,1872.636065,1841.115854,1868.765003,2904148,,
1/13/2023,1869.556394,1877.019608,1851.453066,1864.775338,2396080,,
1/17/2023,1864.264986,1878.987506,1838.977689,1841.339306,2472153,,
1/18/2023,1840.881784,1845.244386,1814.77037,1821.195202,2879901,,
1/19/2023,1823.479496,1846.923102,1812.6261,1842.464777,2830534,,
1/20/2023,1843.480264,1876.237007,1838.448501,1870.045702,2572538,,
1/23/2023,1869.669965,1884.426806,1857.8272,1874.914933,2414793,,
1/24/2023,1876.729603,1881.241105,1844.854368,1874.300444,2466021,,
1/25/2023,1874.833222,1893.493585,1861.03236,1888.652972,2720309,,
1/26/2023,1885.049746,1908.803993,1880.649753,1900.675661,2511172,,
1/27/2023,1897.95423,1906.847407,1877.564933,1881.706595,2537967,,
1/30/2023,1882.963077,1906.414006,1866.193344,1899.790164,2731987,,
1/31/2023,1898.537983,1936.344026,1882.210488,1923.743192,2920193,,
2/1/2023,1926.417237,1965.919725,1917.17952,1954.506563,3291270,,
2/2/2023,1950.881979,1968.244196,1933.207486,1947.298749,3577902,,
2/3/2023,1940.862123,1947.013371,1920.797443,1930.38432,3237417,,
2/6/2023,1928.387646,1951.069423,1912.601378,1944.910567,2810772,,
2/7/2023,1941.433218,1953.532606,1918.905966,1931.606517,3126327,,
2/8/2023,1931.868841,1949.005051,1904.531708,1910.718154,2799701,,
2/9/2023,1912.911726,1920.61686,1891.363496,1906.41119,2803892,,
2/10/2023,1907.979215,1928.242481,1895.121896,1925.731356,2514355,,
2/13/2023,1926.752381,1945.465324,1905.182516,1932.314126,2559443,,
2/14/2023,1930.662308,1948.083277,1914.38114,1941.63711,3273526,,
2/15/2023,1941.45641,1947.939352,1912.19361,1922.489573,2698192,,
2/16/2023,1921.232214,1927.188494,1898.925619,1915.437115,3051352,,
2/17/2023,1913.902135,1916.437581,1873.329693,1878.115867,3010375,,
2/21/2023,1878.250138,1887.845412,1861.442903,1869.055989,2878530,,
2/22/2023,1873.284276,1886.326123,1856.664436,1877.137132,2929283,,
2/23/2023,1876.88698,1882.60064,1846.637637,1861.516648,2974817,,
2/24/2023,1860.915436,1881.759567,1851.865196,1862.87524,2950063,,
2/27/2023,1864.245856,1878.074356,1853.660909,1860.783431,2589136,,
2/28/2023,1860.019225,1870.834038,1847.408808,1855.513089,2976966,,
3/1/2023,1857.554697,1870.332929,1840.001822,1862.748628,3113677,,
3/2/2023,1862.151767,1890.947375,1854.77777,1887.806464,2816743,,
3/3/2023,1887.026806,1906.278123,1874.748344,1888.798152,2590059,,
3/6/2023,1888.986232,1897.514752,1865.844148,1869.333463,2567513,,
3/7/2023,1869.77126,1877.712223,1851.844204,1863.777479,3115323,,
3/8/2023,1864.443967,1874.230468,1828.853776,1834.544455,3104641,,
3/9/2023,1834.704985,1846.619195,1791.229052,1800.698898,4176027,,
3/10/2023,1806.285474,1828.961995,1767.532274,1789.154133,4646253,,
3/13/2023,1802.722593,1839.536037,1789.490158,1820.518954,3958531,,
3/14/2023,1827.840706,1842.947449,1790.981457,1824.618167,4685878,,
3/15/2023,1825.071495,1855.193311,1799.192195,1845.626881,4397166,,
3/16/2023,1844.965669,1861.626595,1815.40542,1832.779729,3791315,,
3/17/2023,1838.340956,1855.202924,1807.494725,1840.103206,3403391,,
3/20/2023,1843.536768,1870.454854,1833.826555,1863.879495,2737799,,
3/21/2023,1866.0974,1883.486404,1834.987773,1843.133749,2667596,,
3/22/2023,1844.802864,1875.127177,1825.505464,1839.801444,3141002,,
3/23/2023,1844.027929,1857.574398,1819.658669,1847.583561,3381085,,
3/24/2023,1850.613985,1867.318048,1837.316984,1854.252877,2849352,,
3/27/2023,1857.503585,1864.910143,1843.132,1851.584666,2099658,,
